GO_ID,GO_term,Gene_Count,Wilcoxon_P,Wilcoxon_Adj,Cluster_Term,setSize,enrichmentScore,NES,Cluster_P,Cluster_Adj,Cluster_Q,rank,leading_edge,core_enrichment,log2err,source,GProfiler_Term,GProfiler_P,GProfiler_Significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents,intersections,evidences,Methods_Included,Methods_Significant
GO:0044550,secondary metabolite biosynthetic process,,,,secondary metabolite biosynthetic process,128.0,-0.530328268444617,-1.74717627443971,2.06195434326936e-08,7.1584181617168e-06,4.30820277126574e-06,4515.0,"tags=49%, list=14%, signal=43%",AT3G27190/AT5G22420/AT1G63910/AT2G21890/AT5G03260/AT1G07890/AT1G12840/AT1G28680/AT1G22640/AT4G34230/AT5G16600/AT3G53510/AT1G80820/AT5G17050/AT3G21230/AT5G63560/AT3G24503/AT1G66230/AT4G30530/AT1G05850/AT3G53260/AT1G32100/AT2G22330/AT5G13420/AT1G15950/AT3G52430/AT2G28670/AT5G54160/AT3G13610/AT4G12350/AT4G39950/AT1G61590/AT4G01070/AT5G22500/AT2G40890/AT4G23690/AT5G10280/AT3G19450/AT5G48930/AT3G44540/AT5G13930/AT2G37360/AT4G34050/AT1G04220/AT3G16920/AT5G60020/AT3G44550/AT4G17785/AT4G38620/AT3G11430/AT5G58860/AT2G28470/AT2G38080/AT5G23190/AT3G12900/AT1G61810/AT2G37040/AT4G22680/AT4G33790/AT5G13580/AT5G41040/AT4G31940/AT5G66390,0.73376198835648,GO:BP,secondary metabolite biosynthetic process,0.0001101215925876,True,"""The chemical reactions and pathways resulting in the formation of secondary metabolites, the compounds that are not necessarily required for growth and maintenance of cells, and are often unique to a taxon."" [GOC:jl]",157.0,52.0,6.0,32365.0,0.1153846153846153,0.0382165605095541,query_1,"['GO:0009058', 'GO:0019748']","['AT5G66390', 'AT3G55230', 'AT3G24020', 'AT2G39430', 'AT4G13580', 'AT1G07730']","[['IMP'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA']]",2,2
GO:0045216,cell-cell junction organization,,,,cell-cell junction organization,13.0,-0.802058224899628,-1.94850660028931,5.68364630844987e-05,0.0020585311508767,0.0012389007471473,1041.0,"tags=54%, list=3%, signal=52%",AT1G22610/AT1G14160/AT5G06200/AT5G15290/AT2G27370/AT3G11550/AT2G36100,0.557332238758646,GO:BP,cell-cell junction organization,0.0002558663104751,True,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a cell-cell junction. A cell-cell junction is a specialized region of connection between two cells."" [GOC:ai, GOC:dph, GOC:jl, GOC:mah]",10.0,52.0,3.0,32365.0,0.0576923076923076,0.3,query_1,['GO:0034330'],"['AT2G36100', 'AT2G27370', 'AT3G11550']","[['IDA'], ['IDA'], ['IDA']]",2,2
GO:0071483,cellular response to blue light,,,,cellular response to blue light,28.0,-0.574148767517658,-1.62164664028217,0.0023863752730691,0.0308869720663383,0.0185889306332857,1116.0,"tags=29%, list=3%, signal=28%",AT5G43630/AT1G02340/AT5G24120/AT3G21150/AT3G44450/AT3G52740/AT3G22840/AT4G14690,0.431707695803346,GO:BP,cellular response to blue light,0.0084624678551093,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a blue light stimulus. Blue light is electromagnetic radiation with a wavelength of between 440 and 500nm."" [GOC:mah]",30.0,52.0,3.0,32365.0,0.0576923076923076,0.1,query_1,"['GO:0009637', 'GO:0071482']","['AT4G14690', 'AT3G52740', 'AT3G22840']","[['IEP'], ['IEA'], ['IEP']]",2,2
GO:0098655,monoatomic cation transmembrane transport,21.0,0.0014264368016164,0.0342569944942876,monoatomic cation transmembrane transport,179.0,-0.398511001738857,-1.33739220361261,0.0040901200682624,0.0455426173570231,0.0274092440362782,12481.0,"tags=57%, list=39%, signal=35%",AT3G57330/AT1G57610/AT3G19640/AT1G27770/AT5G09400/AT2G04620/AT2G26975/AT2G29410/AT1G74770/AT3G21180/AT5G62000/AT5G58690/AT5G46360/AT2G19600/AT1G54370/AT5G51050/ATCG00530/AT5G03570/AT5G36290/AT5G55630/ATCG01050/AT1G68650/AT3G05030/ATCG01010/AT3G12750/AT2G28260/AT4G30190/AT2G30070/AT2G24520/AT5G51710/AT1G78900/AT1G47240/AT1G30270/AT5G67330/AT3G08510/AT3G51860/AT3G47220/AT1G17260/AT5G58700/AT4G32060/AT1G80830/AT1G55730/AT2G38170/AT4G31040/AT3G20870/AT1G51140/AT4G13590/AT2G01980/AT1G16010/AT2G03620/AT1G29020/AT2G25610/AT3G55940/AT5G11770/AT3G08650/AT5G57110/AT5G09690/AT5G58670/AT5G61810/AT1G08960/AT1G64200/AT2G22500/AT4G19960/AT1G55910/AT4G35920/AT4G32530/AT4G00900/AT2G40116/AT3G02850/AT1G01790/AT1G25520/AT1G15960/AT1G10970/AT2G30080/AT5G27150/AT5G26820/AT3G47950/AT2G32270/AT2G26650/AT5G01490/AT5G22830/AT5G20650/AT1G60960/AT1G14660/AT1G53210/AT2G37925/AT4G32650/AT5G59520/AT3G46900/AT1G05300/AT4G04850/AT1G35720/AT3G06370/AT3G58810/AT4G33020/AT2G38460/AT1G71880/AT2G41660/AT4G10310/AT4G19690/AT5G42610/AT4G38530,0.407017918923954,,,,,,,,,,,,,,,,2,2
GO:0000045,autophagosome assembly,14.0,0.0733455038498844,0.2773934821895322,autophagosome assembly,51.0,-0.506131477155851,-1.5292274326601,0.0027300234790506,0.0342568608847135,0.0206170552857159,10561.0,"tags=69%, list=33%, signal=46%",AT4G30510/AT1G60490/AT1G71940/AT3G59950/AT2G41980/AT3G07525/AT4G09580/AT1G54210/AT5G55060/AT3G49590/AT5G61500/AT3G62770/AT5G45900/AT5G50230/AT5G66930/AT2G05630/AT4G16520/AT5G05150/AT4G04210/AT3G15580/AT5G49540/AT1G04140/AT3G58040/AT2G31260/AT1G49180/AT4G22150/AT3G61710/AT1G62040/AT3G60640/AT4G21980/AT3G06420/AT3G56440/AT3G13672/AT1G04760/AT2G45170,0.431707695803346,,,,,,,,,,,,,,,,2,1
GO:0000209,protein polyubiquitination,9.0,0.3868096421282484,0.6669705886531849,protein polyubiquitination,68.0,-0.464858359248084,-1.46917570062694,0.0042841621914586,0.0459995352825175,0.0276842342685315,14274.0,"tags=76%, list=44%, signal=43%",AT1G06590/AT1G50490/AT3G55380/AT3G26750/AT3G17000/AT5G53300/AT1G27840/AT4G21530/AT1G45050/AT4G38600/AT5G46210/AT1G73177/AT1G70660/AT2G16740/AT1G19750/AT5G05080/AT5G50870/AT3G13550/AT2G39100/AT2G18290/AT3G20060/AT2G36060/AT5G41700/AT5G56150/AT3G01650/AT1G64230/AT5G15400/AT3G46460/AT1G17280/AT1G14400/AT3G53090/AT1G16890/AT5G62540/AT5G42990/AT5G63520/AT1G78870/AT3G08505/AT2G02760/AT1G63800/AT1G23260/AT5G50430/AT2G46030/AT5G41340/AT3G52560/AT5G25760/AT1G75440/AT5G59300/AT4G15563/AT4G27960/AT5G14420/AT3G08700/AT1G02340,0.407017918923954,,,,,,,,,,,,,,,,2,1
GO:0000226,microtubule cytoskeleton organization,23.0,0.0419983312196404,0.2057723416421769,microtubule cytoskeleton organization,204.0,-0.389085266296334,-1.32734149640702,0.0041416764381486,0.0455426173570231,0.0274092440362782,14819.0,"tags=64%, list=46%, signal=35%",AT1G61210/AT5G48520/AT3G25580/AT1G01510/AT5G05970/AT2G24070/AT5G18700/AT5G64740/AT5G26910/AT1G70340/AT3G53760/AT1G50710/AT1G14690/AT4G25190/AT5G23290/AT1G27850/AT3G55000/AT3G08670/AT5G66410/AT5G67270/AT4G08960/AT3G02180/AT3G60660/AT3G61650/AT5G17410/AT2G34560/AT4G39920/AT1G61000/AT1G73440/AT3G47690/AT1G11160/AT5G19400/AT1G54460/AT2G20190/AT1G23790/AT3G58650/AT3G05750/AT4G18570/AT2G21980/AT5G55230/AT1G53510/AT5G62700/AT3G01450/AT3G50360/AT5G40740/AT5G27950/AT5G57880/AT5G23430/AT3G09000/AT1G50010/AT5G05620/AT3G09840/AT4G27180/AT4G16340/AT5G07590/AT3G16060/AT4G03260/AT1G06660/AT4G28540/AT5G23860/AT1G54960/AT1G80350/AT1G04820/AT5G19780/AT5G42080/AT4G15830/AT5G17620/AT5G18580/AT5G54670/AT2G29550/AT3G05330/AT1G73790/AT2G41350/AT1G29990/AT1G19835/AT1G75950/AT5G08390/AT4G01370/AT1G75780/AT5G23720/AT2G35880/AT2G01910/AT4G14960/AT2G25880/AT2G18990/AT3G27120/AT2G45500/AT5G49720/AT2G33460/AT5G44340/AT3G50960/AT5G62500/AT4G09550/AT2G03680/AT3G22190/AT1G61780/AT4G20890/AT1G20090/AT5G12250/AT2G40070/AT2G20815/AT3G55005/AT5G14790/AT3G60000/AT2G38720/AT5G15600/AT3G53350/AT1G20010/AT3G51540/AT4G30710/AT3G44200/AT3G20860/AT5G37478/AT5G27930/AT5G19770/AT3G04630/AT5G01280/AT4G18830/AT4G37010/AT5G44610/AT3G60840/AT3G23090/AT1G64740/AT1G27920/AT4G20260/AT3G01015/AT3G16800/AT5G01840/AT1G69230/AT4G23496,0.407017918923954,,,,,,,,,,,,,,,,2,1
GO:0000423,mitophagy,7.0,0.3196565190807275,0.5994784077832161,mitophagy,21.0,-0.605386135763663,-1.60498551191748,0.0040976650867752,0.0455426173570231,0.0274092440362782,7051.0,"tags=67%, list=22%, signal=52%",AT3G49590/AT5G45900/AT2G05630/AT4G16520/AT1G05270/AT3G15580/AT1G04140/AT2G31260/AT3G61710/AT1G62040/AT3G60640/AT4G21980/AT3G06420/AT2G45170,0.407017918923954,,,,,,,,,,,,,,,,2,1
GO:0003333,amino acid transmembrane transport,29.0,0.1045922472156126,0.3189768992905714,amino acid transmembrane transport,65.0,-0.516528801549548,-1.61885074225962,0.0003497459420229,0.0072852079723381,0.0043845096034662,9438.0,"tags=58%, list=29%, signal=41%",AT1G80510/AT5G38820/AT5G49630/AT5G01240/AT3G54110/AT5G65990/AT5G63850/AT3G28960/AT2G21050/AT5G40780/AT5G46800/AT5G57685/AT2G24762/AT2G39130/AT5G19500/AT4G31730/AT1G58360/AT5G41800/AT5G58970/AT2G40420/AT3G11900/AT2G36590/AT5G15240/AT3G56200/AT2G39890/AT2G38120/AT2G41190/AT1G48640/AT5G04770/AT3G55740/AT1G44800/AT1G47670/AT3G30390/AT1G77690/AT5G38770/AT5G23810/AT3G01760/AT3G54830,0.49849310876659,,,,,,,,,,,,,,,,2,1
GO:0006468,protein phosphorylation,15.0,0.0530315783031005,0.2356904291982617,protein phosphorylation,395.0,-0.397503075664128,-1.38582316620794,1.34049439112462e-05,0.0007100163430404,0.0004273142903399,11343.0,"tags=54%, list=35%, signal=35%",AT3G23750/AT5G16900/AT3G05840/AT2G19470/AT2G33580/AT1G01540/AT5G47750/AT4G24740/AT5G14720/AT1G11330/AT4G37250/AT2G30980/AT4G20940/AT1G07150/AT5G66850/AT3G50000/AT5G60550/AT3G08720/AT5G06830/AT3G58690/AT5G18525/AT2G25220/AT2G37050/AT3G06483/AT4G03260/AT3G59110/AT4G28540/AT4G33950/AT3G46330/AT1G66930/AT2G13790/AT5G44290/AT1G09020/AT5G35980/AT5G61570/AT4G00720/AT3G17840/AT3G56370/AT3G24550/AT1G51910/AT5G03455/AT1G51870/AT2G24360/AT1G60940/AT2G35050/AT5G56890/AT2G31800/AT1G72710/AT4G16360/AT5G61230/AT3G25070/AT3G17420/AT1G56720/AT1G10940/AT5G35380/AT2G39840/AT5G18190/AT4G01370/AT4G28980/AT5G10480/AT2G44830/AT4G08500/AT4G18710/AT5G60280/AT3G45640/AT3G13690/AT5G58520/AT4G10730/AT2G30360/AT3G54180/AT5G13160/AT2G02800/AT4G31250/AT1G08680/AT2G23300/AT5G14210/AT1G07560/AT3G63260/AT3G51850/AT5G41990/AT3G28690/AT5G54380/AT2G18890/AT5G58350/AT1G09970/AT3G51550/AT1G51830/AT1G16670/AT5G19450/AT2G41820/AT4G00340/AT4G24100/AT1G53430/AT5G18910/AT3G29160/AT2G13800/AT1G12580/AT5G28080/AT4G17660/AT4G08850/AT4G08920/AT5G55910/AT3G51630/AT2G46500/AT1G67720/AT5G02800/AT5G66710/AT2G03890/AT4G13160/AT4G05150/AT4G18250/AT1G05700/AT1G63430/AT1G18890/AT2G46700/AT5G65710/AT3G17410/AT5G10290/AT2G39660/AT1G07550/AT2G16250/AT1G71830/AT5G59660/AT1G75820/AT1G51850/AT5G51350/AT5G16590/AT1G49100/AT4G18950/AT2G41140/AT3G24660/AT5G26751/AT3G59350/AT3G21630/AT2G05940/AT2G26730/AT1G59580/AT2G17290/AT4G35230/AT4G29810/AT1G76360/AT4G24400/AT1G10470/AT5G11020/AT5G49760/AT1G53730/AT1G31420/AT1G48210/AT5G18500/AT1G51860/AT4G26890/AT1G16440/AT2G35620/AT4G14780/AT5G01850/AT5G35580/AT3G45240/AT1G11440/AT3G20860/AT4G29180/AT2G39110/AT2G30740/AT4G24810/AT1G08650/AT3G50500/AT2G43850/AT1G05100/AT5G45840/AT1G49160/AT5G45800/AT4G20140/AT1G55610/AT1G61860/AT4G02630/AT1G11350/AT2G28960/AT2G19230/AT2G19130/AT4G18640/AT2G16750/AT1G35670/AT4G35030/AT3G26700/AT1G51790/AT2G01210/AT3G20530/AT1G51820/AT3G28450/AT5G65700/AT1G25320/AT4G11570/AT1G28440/AT1G52540/AT2G40120/AT3G25250/AT2G43230/AT1G62400/AT1G77280/AT1G79620/AT5G65530/AT1G03920/AT2G32800/AT5G24010/AT3G61160/AT3G46400/AT3G45410/AT5G38210/AT4G13000/AT1G09440/AT1G66460/AT2G36570/AT2G30040,0.593325476396405,,,,,,,,,,,,,,,,2,1
GO:0006511,ubiquitin-dependent protein catabolic process,177.0,0.4625515826261525,0.7268428106244069,ubiquitin-dependent protein catabolic process,477.0,-0.359444426333587,-1.24704734857118,0.001614132431961,0.0225969637157787,0.0135996947235004,16071.0,"tags=64%, list=50%, signal=33%",AT1G51350/AT2G20000/AT4G10160/AT4G15410/AT2G21420/AT2G38195/AT2G18915/AT2G38185/AT1G04860/AT4G17410/AT2G20650/AT5G47430/AT1G10230/AT1G14570/AT5G04920/AT4G26430/AT5G22920/AT5G64920/AT3G09790/AT5G13840/AT1G04510/AT1G78770/AT1G35630/AT2G20580/AT3G07200/AT5G63640/AT5G42190/AT1G77000/AT1G51320/AT5G09900/AT1G13060/AT3G05870/AT2G12550/AT3G05530/AT5G66140/AT5G20570/AT2G44420/AT1G06590/AT1G32340/AT1G50490/AT1G16190/AT3G24800/AT2G25490/AT5G41560/AT1G09100/AT3G54130/AT2G05840/AT3G48150/AT4G04180/AT3G55380/AT3G21280/AT5G59140/AT4G19003/AT3G45540/AT3G26750/AT4G02740/AT4G33270/AT5G67250/AT5G14250/AT5G48655/AT3G50080/AT4G02760/AT5G48990/AT3G17000/AT1G55590/AT2G16090/AT4G27040/AT2G32950/AT3G60010/AT5G53300/AT4G15165/AT5G63760/AT1G27840/AT3G55530/AT1G79650/AT4G33210/AT3G51770/AT5G45620/AT5G25560/AT1G06210/AT1G55830/AT3G26340/AT1G11540/AT3G08790/AT3G02540/AT1G47570/AT4G21530/AT1G45050/AT2G17190/AT2G15580/AT5G35590/AT2G37680/AT4G38600/AT1G47056/AT1G65650/AT2G42620/AT5G08139/AT2G42030/AT3G27430/AT1G74770/AT4G05460/AT5G45360/AT3G11270/AT1G68050/AT3G18860/AT3G14290/AT5G05780/AT4G23570/AT1G51710/AT4G24820/AT1G29150/AT1G26830/AT2G16740/AT1G19750/AT5G05080/AT5G50870/AT5G23540/AT4G14800/AT1G21720/AT5G01980/AT2G39940/AT1G61150/AT2G20140/AT4G02890/AT1G33480/AT3G02340/AT5G60820/AT5G42790/AT1G12440/AT1G20200/AT1G15130/AT5G43010/AT1G77440/AT3G09840/AT2G15530/AT5G49980/AT1G56450/AT5G60250/AT2G18290/AT5G58290/AT4G09560/AT1G19310/AT3G20060/AT5G01520/AT3G22110/AT4G11260/AT3G07090/AT5G40580/AT1G53750/AT5G20620/AT4G05000/AT2G47970/AT1G47250/AT5G66160/AT2G25737/AT5G41700/AT5G56150/AT4G15475/AT4G10180/AT3G51260/AT3G63000/AT1G79210/AT4G31300/AT5G43190/AT5G20910/AT1G64230/AT4G30940/AT5G38470/AT2G31510/AT5G63740/AT2G44410/AT5G15400/AT2G41980/AT3G58530/AT3G46460/AT2G40830/AT3G58030/AT2G27600/AT4G33260/AT1G45000/AT1G63170/AT3G61180/AT3G60820/AT4G34040/AT3G16090/AT1G17280/AT3G62970/AT3G53970/AT2G17200/AT1G75990/AT1G75950/AT1G14400/AT3G16320/AT3G53090/AT1G16890/AT5G62540/AT4G11920/AT3G26810/AT1G21410/AT4G09300/AT1G76970/AT5G07670/AT5G53360/AT5G53840/AT4G27470/AT5G42990/AT1G64520/AT5G51370/AT1G69670/AT2G21270/AT2G36680/AT4G19006/AT5G63520/AT1G71980/AT2G35635/AT5G16880/AT5G37640/AT5G21900/AT1G78870/AT2G27020/AT2G36370/AT5G42040/AT4G21560/AT1G12820/AT4G34370/AT5G63750/AT4G38630/AT1G76920/AT1G04810/AT1G15740/AT5G66810/AT1G65350/AT2G02760/AT4G22820/AT1G67160/AT3G61790/AT4G12040/AT1G63800/AT4G29040/AT3G24760/AT5G19990/AT3G53120/AT5G02920/AT4G27880/AT4G04210/AT4G11680/AT2G23780/AT5G20000/AT3G07550/AT1G49850/AT1G16470/AT5G01720/AT4G30640/AT4G28370/AT5G57360/AT1G53850/AT1G65430/AT3G58040/AT4G08980/AT3G55070/AT2G46030/AT1G12760/AT5G41340/AT4G37880/AT4G25230/AT1G21760/AT5G15710/AT4G24210/AT4G22150/AT5G01450/AT4G03020/AT1G75440/AT5G51450/AT4G05050/AT1G04790/AT1G68070/AT5G53330/AT5G59300/AT4G19670/AT4G15563/AT5G40470/AT3G58720/AT4G27960/AT3G23280/AT1G74990/AT5G03240/AT1G59790/AT3G53690/AT4G24390/AT1G21380/AT5G27920/AT2G01735/AT5G09630/AT3G28620/AT5G57740/AT3G60080/AT5G52060/AT5G67140/AT3G13672/AT4G21350/AT4G33160/AT3G08700/AT1G35625/AT5G19970/AT3G30460,0.45505986738723,,,,,,,,,,,,,,,,2,1
GO:0006605,protein targeting,6.0,0.1985673738185982,0.4502702776367988,protein targeting,165.0,-0.415946274576455,-1.40703093093317,0.0013119263987497,0.0192446668210968,0.0115821575462212,16632.0,"tags=79%, list=51%, signal=39%",AT1G67650/AT1G67680/AT4G19150/AT4G24280/AT1G78720/AT5G20300/AT3G60540/AT2G14720/AT5G05670/AT2G32760/AT3G20920/AT4G10480/AT2G36070/AT3G11820/AT1G48760/AT3G18620/AT4G23700/AT3G47700/AT3G27080/AT5G61970/AT1G04070/AT2G19080/AT5G13850/AT5G49500/AT1G27390/AT3G12390/AT2G31530/AT3G08980/AT3G49470/AT2G43640/AT1G29310/AT2G26890/AT3G46740/AT4G01800/AT1G33040/AT1G79940/AT3G49100/AT5G62810/AT4G15080/AT1G69420/AT4G30600/AT2G37680/AT3G51390/AT2G45070/AT5G43970/AT5G06140/AT4G01730/AT5G50920/AT3G09320/AT2G45140/AT3G60800/AT2G39960/AT3G23170/AT5G24650/AT5G05000/AT2G34250/AT4G24920/AT3G49560/AT5G18525/AT4G26670/AT3G22180/AT5G60460/AT5G04270/AT5G40930/AT3G20060/AT4G00840/AT2G45770/AT5G55510/AT3G47810/AT1G29260/AT5G47040/AT3G04970/AT1G48900/AT3G51780/AT3G56920/AT2G18770/AT5G17550/AT4G21180/AT3G52400/AT1G02280/AT1G09070/AT4G08320/AT5G03940/AT1G56590/AT2G34940/AT4G04200/AT4G20110/AT3G05230/AT2G17390/AT1G53530/AT5G61010/AT2G36680/AT3G48570/AT5G11710/AT4G24690/AT5G50460/AT2G18710/AT5G16830/AT3G09740/AT2G20990/AT2G22425/AT4G24550/AT2G20510/AT1G15310/AT3G53120/AT1G26670/AT3G48760/AT5G50020/AT3G26935/AT3G54300/AT2G14740/AT5G55500/AT2G28390/AT5G41060/AT4G35870/AT4G22750/AT4G40042/AT2G45980/AT1G08190/AT3G53720/AT2G24820/AT3G61710/AT2G24090/AT4G35450/AT1G13900/AT3G27070/AT1G30900/AT5G39510/AT3G56930/AT5G03840/AT5G57180,0.45505986738723,,,,,,,,,,,,,,,,2,1
GO:0006631,fatty acid metabolic process,17.0,0.1848474848500513,0.4315308890410773,fatty acid metabolic process,283.0,-0.391707325875493,-1.34862096244675,0.0004607881621126,0.0088057040521166,0.0052996007977238,13536.0,"tags=58%, list=42%, signal=34%",AT5G46290/AT2G30200/AT5G16230/AT1G08510/AT5G49460/AT1G25450/AT3G51840/AT4G13840/AT2G18950/AT2G20860/AT4G23850/AT1G64400/AT1G04710/AT1G74960/AT1G24360/AT1G61850/AT1G04640/AT1G08640/AT5G65110/AT5G27520/AT5G09660/AT1G06290/AT5G11630/AT5G59770/AT1G79750/AT2G05990/AT1G80950/AT5G35360/AT3G05020/AT1G13580/AT4G03560/AT5G43430/AT3G48520/AT3G06690/AT2G22230/AT1G03000/AT3G15850/AT4G30950/AT3G55360/AT3G63170/AT5G42650/AT1G20510/AT5G60335/AT3G06483/AT3G28910/AT4G13050/AT4G33950/AT1G53520/AT2G44620/AT3G58750/AT5G16240/AT4G20870/AT1G54580/AT1G44350/AT4G02485/AT1G76150/AT1G77590/AT3G12800/AT2G38010/AT1G16060/AT1G55020/AT3G15730/AT1G73680/AT5G10480/AT4G05160/AT5G10940/AT4G14430/AT5G51830/AT3G06810/AT1G10670/AT4G14070/AT1G13280/AT1G31812/AT4G16760/AT3G48990/AT1G75000/AT1G62640/AT3G16170/AT2G16280/AT1G10430/AT2G22780/AT3G56130/AT5G43280/AT1G70480/AT1G54630/AT2G32720/AT1G07380/ATCG00500/AT1G32440/AT4G08850/AT5G17380/AT1G63900/AT5G60620/AT3G29770/AT3G02610/AT5G02890/AT4G01900/AT3G25110/AT1G06090/AT2G31360/AT3G01420/AT4G25050/AT1G69240/AT1G08550/AT1G65520/AT2G04350/AT4G36830/AT3G25540/AT1G19440/AT2G45690/AT1G76690/AT1G30120/AT1G30520/AT4G00360/AT1G49430/AT1G67730/AT3G19260/AT5G08415/AT2G23600/AT1G01710/AT3G15690/AT5G25760/AT5G42890/AT4G19045/AT2G33150/AT3G47860/AT2G23610/AT2G46370/AT2G45670/AT5G05280/AT2G35690/AT1G23560/AT5G63380/AT3G06460/AT1G26360/AT4G32770/AT5G45550/AT1G23520/AT1G13460/AT5G47120/AT2G22890/AT4G04320/AT3G16910/AT1G66430/AT5G63980/AT3G06470/AT4G14440/AT1G01120/AT2G23560/AT2G45970/AT1G06100/AT4G00520/AT1G11600/AT5G10280/AT5G44585/AT2G23550/AT2G23620/AT3G02620/AT4G27030/AT4G37150/AT5G58860/AT5G23190/AT1G06120/AT5G48880/AT3G10870,0.49849310876659,,,,,,,,,,,,,,,,2,1
GO:0006873,intracellular monoatomic ion homeostasis,5.0,0.0677127246698583,0.2692192667596777,intracellular monoatomic ion homeostasis,186.0,-0.40894741136505,-1.3859298030258,0.0010641432224354,0.0166662431002485,0.0100303660793489,11460.0,"tags=55%, list=35%, signal=36%",AT1G14040/AT5G58690/AT4G27870/AT4G31710/AT2G01770/AT1G54370/AT5G58270/AT3G47640/ATCG00530/AT5G03570/AT5G36290/AT5G55630/AT5G27100/AT5G25110/AT1G68650/AT4G27970/AT3G05030/AT4G30996/AT4G30190/AT2G15290/AT4G28630/AT5G06660/AT2G24520/AT1G47240/AT5G67330/AT3G08510/AT2G39450/AT3G51860/AT3G13772/AT3G47220/AT1G04400/AT1G17260/AT2G21410/AT5G09830/AT5G58700/AT4G32060/AT1G80830/AT1G55730/AT4G22220/AT2G38170/AT4G31040/AT4G08920/AT4G13590/AT1G05200/AT2G01980/AT1G78310/AT1G29020/AT3G55940/AT4G38510/AT3G04110/AT5G57110/AT5G24270/AT1G51610/AT4G37270/AT5G58670/AT4G16370/AT4G39080/AT1G76030/AT2G18790/AT5G18830/AT3G55480/AT3G28710/AT2G24720/AT4G14410/AT3G53720/AT2G17260/AT4G00900/AT2G40116/AT1G29060/AT1G25520/AT3G15353/AT4G30110/AT1G15960/AT5G24290/AT1G20260/AT5G27150/AT5G26820/AT3G28715/AT3G56240/AT3G47950/AT2G32390/AT5G01490/AT5G24030/AT1G14660/AT1G53210/AT1G51070/AT3G51480/AT5G51720/AT5G58070/AT4G36060/AT3G23210/AT4G04770/AT1G62262/AT1G21140/AT3G08040/AT3G06370/AT4G19690/AT5G42610/AT5G11180/AT1G01580/AT1G76800/AT3G25190/AT4G38530,0.45505986738723,,,,,,,,,,,,,,,,2,1
